DENOM_CIA,CNPJ_CIA,ANO,ROA,LC,CTPT,ME,ML,setor_economico,ano_fator
MAGAZINE LUIZA S.A.,47.960.950/0001-21,2014,2.256376269119505,1.1993587733202233,6.011621449314549,0.06189141750733814,0.03302899941832622,Consumo Cíclico,3
MAGAZINE LUIZA S.A.,47.960.950/0001-21,2015,-1.0714477029650709,1.1689634205306698,8.557758452964965,0.051761371553215384,-0.016701479979481147,Consumo Cíclico,4
MAGAZINE LUIZA S.A.,47.960.950/0001-21,2016,1.1670759600418215,1.0673715413190081,8.814580765976068,0.07514735120144667,0.01949981449665294,Consumo Cíclico,5
MAGAZINE LUIZA S.A.,47.960.950/0001-21,2017,3.4776851619588864,1.271172929829431,2.5774326330523434,0.08600897010659825,0.06421328565422622,Consumo Cíclico,6
MAGAZINE LUIZA S.A.,47.960.950/0001-21,2018,4.2696635476909135,1.1899922762841095,2.8199001073442207,0.079872067787165,0.0756641122297362,Consumo Cíclico,7
MAGAZINE LUIZA S.A.,47.960.950/0001-21,2019,4.753415672491461,1.6046262289931994,1.6161583368110006,0.08928443738431112,0.09041396824936,Consumo Cíclico,8
MAGAZINE LUIZA S.A.,47.960.950/0001-21,2020,1.9162782260514508,1.2521339028461604,2.3646740393925865,0.05233893428729566,0.0380019044172682,Consumo Cíclico,9
MAGAZINE LUIZA S.A.,47.960.950/0001-21,2021,2.3335164871632714,1.6064433625355234,2.4085630602906556,0.0364975487660209,0.05418244149157498,Consumo Cíclico,10
MAGAZINE LUIZA S.A.,47.960.950/0001-21,2022,-0.7599765513402599,1.4790161751643724,2.5465213080919447,0.05188500753988002,-0.02805820519256878,Consumo Cíclico,11
MAHLE-METAL LEVE S.A.,60.476.884/0001-87,2012,,1.5980387245663825,0.7234504406757762,0.171030817887449,,Consumo Cíclico,1
MAHLE-METAL LEVE S.A.,60.476.884/0001-87,2013,,2.558718490262601,0.7665774792087954,0.17807274939091436,,Consumo Cíclico,2
MAHLE-METAL LEVE S.A.,60.476.884/0001-87,2014,,1.8273513055487909,0.892415705280685,0.16553549537501394,,Consumo Cíclico,3
MAHLE-METAL LEVE S.A.,60.476.884/0001-87,2015,,1.7539109074945252,0.9197505039658744,0.15303648483637905,,Consumo Cíclico,4
MAHLE-METAL LEVE S.A.,60.476.884/0001-87,2016,,2.180927995288035,0.9370561265030213,0.05236253732658261,,Consumo Cíclico,5
MAHLE-METAL LEVE S.A.,60.476.884/0001-87,2017,,2.4925874428086923,0.6487268741390292,0.17746704156386361,,Consumo Cíclico,6
MAHLE-METAL LEVE S.A.,60.476.884/0001-87,2018,106.04951942562677,1.9704345410051545,0.7119231363378004,0.18012088033356305,0.930377194959728,Consumo Cíclico,7
MAHLE-METAL LEVE S.A.,60.476.884/0001-87,2019,49.775200238126274,1.8681472725352664,0.7947059032163053,0.1745029565702044,0.6633127396510914,Consumo Cíclico,8
MAHLE-METAL LEVE S.A.,60.476.884/0001-87,2020,8.415108058310452,1.5528541475714865,1.0839121392383086,0.1234353265533939,0.25033899346592653,Consumo Cíclico,9
MAHLE-METAL LEVE S.A.,60.476.884/0001-87,2021,12.382811620725201,1.896914081244557,0.7190991598682023,0.2276636637035365,0.7080908963669446,Consumo Cíclico,10
MAHLE-METAL LEVE S.A.,60.476.884/0001-87,2022,11.902801548151569,1.8477520072137477,0.9829967520321163,0.19338143905227945,0.49397724767289775,Consumo Cíclico,11
MARCOPOLO S.A.,88.611.835/0001-29,2012,,1.494442399312123,1.6759808418492523,0.11522335867695502,,Bens Industriais,1
MARCOPOLO S.A.,88.611.835/0001-29,2013,,2.392725484212741,1.6843964534342117,0.11890605576080074,,Bens Industriais,2
MARCOPOLO S.A.,88.611.835/0001-29,2014,,2.5910360881358105,1.6562153091751042,0.09012338707732559,,Bens Industriais,3
MARCOPOLO S.A.,88.611.835/0001-29,2015,,1.877256505884407,1.705890344826475,0.07758151122326343,,Bens Industriais,4
MARCOPOLO S.A.,88.611.835/0001-29,2016,,1.8394980153142158,1.6589370072629792,0.13738198270225668,,Bens Industriais,5
MARCOPOLO S.A.,88.611.835/0001-29,2017,,1.743321356713474,1.4537086775359689,0.0416151916920521,,Bens Industriais,6
MARCOPOLO S.A.,88.611.835/0001-29,2018,,1.6741100410352725,1.411519367984443,0.08626390957596342,,Bens Industriais,7
MARCOPOLO S.A.,88.611.835/0001-29,2019,12.890852515986726,1.8746414653208199,1.2021928314476011,0.07834542502156663,0.157755916525797,Bens Industriais,8
MARCOPOLO S.A.,88.611.835/0001-29,2020,4.088309688771583,1.8454502917986764,1.2472852719099263,0.07479812862603777,0.05595177292365239,Bens Industriais,9
MARCOPOLO S.A.,88.611.835/0001-29,2021,13.312135271371101,1.6619548478805946,1.2510162433179275,0.09529956087247127,0.17622489312088968,Bens Industriais,10
MARCOPOLO S.A.,88.611.835/0001-29,2022,14.409435233876797,1.8112115169869616,1.30760493800965,0.07119907644889281,0.18887362993737103,Bens Industriais,11
MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,2012,-6.186452726611049,1.3313680190235349,4.943997015627076,0.08331459892303904,-0.060383305354966256,Consumo não Cíclico,1
MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,2013,-19.8667530058527,2.0316106584510076,4.715754489708633,0.07317062115222092,-0.2052678883598668,Consumo não Cíclico,2
MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,2014,-13.5354239562232,1.7948696665819475,8.743526771168954,0.07915714475392156,-0.13807127713817996,Consumo não Cíclico,3
MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,2015,-9.184444206825054,1.8204353565396978,23.792740199518274,0.09056744255573294,-0.0876375342177746,Consumo não Cíclico,4
MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,2016,-9.772143367661167,1.2600862877793473,17.40367568372877,0.07644464752364723,-0.09807941560963845,Consumo não Cíclico,5
MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,2017,-5.899008672624011,1.6174015378076916,7.085064010839902,0.0842969483104982,-0.05980907552820579,Consumo não Cíclico,6
MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,2018,24.418527140992772,1.3604471924120933,5.606978786540987,0.03618507930089326,0.25561734049594015,Consumo não Cíclico,7
MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,2019,13.418203512884237,1.358458671124238,16.77362623505284,0.09453995224098607,0.16501532001513908,Consumo não Cíclico,8
MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,2020,30.94298321546137,1.3285766382187227,10.242667248708972,0.13703703407326318,0.6011335804637808,Consumo não Cíclico,9
MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,2021,31.040461685359862,1.1446909846053963,7.615514087832436,0.16599917215987525,0.6287039485956467,Consumo não Cíclico,10
MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,2022,13.064395997672124,1.2517900040029113,4.145797164714231,0.11656493293507471,0.2081942941286794,Consumo não Cíclico,11
MARISA LOJAS S.A.,61.189.288/0001-89,2012,,2.7766540759903795,1.3489662181475561,0.1733659138079397,,Consumo Cíclico,1
MARISA LOJAS S.A.,61.189.288/0001-89,2013,,2.4524137671445074,1.3257512155401368,0.11973593715187973,,Consumo Cíclico,2
MARISA LOJAS S.A.,61.189.288/0001-89,2014,,2.127555500620704,1.5682537430420858,0.11518860441315282,,Consumo Cíclico,3
MARISA LOJAS S.A.,61.189.288/0001-89,2015,,2.2421270551984787,1.5313023698546269,0.08516461468365885,,Consumo Cíclico,4
MARISA LOJAS S.A.,61.189.288/0001-89,2016,,2.192060783805686,1.6136367230901234,0.06335388050624215,,Consumo Cíclico,5
MARISA LOJAS S.A.,61.189.288/0001-89,2017,,1.4497169723219099,1.9518694510441414,0.09236024630882776,,Consumo Cíclico,6
MARISA LOJAS S.A.,61.189.288/0001-89,2018,,1.44146547404417,2.247674988265816,0.15118861992742744,,Consumo Cíclico,7
MARISA LOJAS S.A.,61.189.288/0001-89,2019,,1.5356951459411168,1.8310218407527856,0.13701047244296638,,Consumo Cíclico,8
MARISA LOJAS S.A.,61.189.288/0001-89,2020,,1.2214570211695752,2.395076029086935,0.0026095894348787544,,Consumo Cíclico,9
MARISA LOJAS S.A.,61.189.288/0001-89,2021,,1.242705874456017,2.4248152120409316,0.11127015879954764,,Consumo Cíclico,10
MARISA LOJAS S.A.,61.189.288/0001-89,2022,,1.090812200810029,5.0035731963865855,0.00954718335544912,,Consumo Cíclico,11
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12.181.987/0001-77,2012,,,,,,Consumo Cíclico,1
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12.181.987/0001-77,2013,,,,,,Consumo Cíclico,2
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12.181.987/0001-77,2014,,,,,,Consumo Cíclico,3
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12.181.987/0001-77,2015,,,,,,Consumo Cíclico,4
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12.181.987/0001-77,2016,,,,,,Consumo Cíclico,5
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12.181.987/0001-77,2017,,,,,,Consumo Cíclico,6
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12.181.987/0001-77,2018,,,,,,Consumo Cíclico,7
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12.181.987/0001-77,2019,,1.8793581151897658,1.447073213140113,0.10453851797766182,,Consumo Cíclico,8
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12.181.987/0001-77,2020,,3.1540461152603276,0.493703876116442,0.0990886560988152,,Consumo Cíclico,9
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12.181.987/0001-77,2021,,2.538166178695201,0.6275014136521265,0.08504325496003597,,Consumo Cíclico,10
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12.181.987/0001-77,2022,,3.064388828701888,0.7766351943657144,0.0744778392490831,,Consumo Cíclico,11
METALFRIO SOLUTIONS S.A.,04.821.041/0001-08,2012,,1.888025936807978,2.506123062282437,0.03261949104360427,,Bens Industriais,1
METALFRIO SOLUTIONS S.A.,04.821.041/0001-08,2013,,1.270293271578158,3.5084334746362504,0.028952889754696145,,Bens Industriais,2
METALFRIO SOLUTIONS S.A.,04.821.041/0001-08,2014,,1.1570128518375267,5.293603379639114,0.04969056141405776,,Bens Industriais,3
METALFRIO SOLUTIONS S.A.,04.821.041/0001-08,2015,,0.9172877794119909,31.224161899160563,0.06662985314549266,,Bens Industriais,4
METALFRIO SOLUTIONS S.A.,04.821.041/0001-08,2016,,1.3620002827446371,8.01842973714023,0.08524430703300802,,Bens Industriais,5
METALFRIO SOLUTIONS S.A.,04.821.041/0001-08,2017,,1.031098411143746,12.065875910544436,0.1029634348738217,,Bens Industriais,6
METALFRIO SOLUTIONS S.A.,04.821.041/0001-08,2018,,1.0937475961940435,14.881836998410465,0.09840955270967569,,Bens Industriais,7
METALFRIO SOLUTIONS S.A.,04.821.041/0001-08,2019,,1.0693610089274728,11.784145364274828,0.11772205924461228,,Bens Industriais,8
METALFRIO SOLUTIONS S.A.,04.821.041/0001-08,2020,,1.201235158747938,133.3571875,0.09046015759276635,,Bens Industriais,9
METALFRIO SOLUTIONS S.A.,04.821.041/0001-08,2021,,0.8257972178523656,-17.190040750599756,0.11250605319185845,,Bens Industriais,10
METALFRIO SOLUTIONS S.A.,04.821.041/0001-08,2022,,0.6812169659846065,-6.009135248354279,0.09404566376145475,,Bens Industriais,11
METALURGICA GERDAU S.A.,92.690.783/0001-09,2012,,1.7994059469709582,0.9900594935885695,0.10921147538860063,,Materiais Básicos,1
METALURGICA GERDAU S.A.,92.690.783/0001-09,2013,,2.492362082200421,0.9391732833570974,0.11908209602795693,,Materiais Básicos,2
METALURGICA GERDAU S.A.,92.690.783/0001-09,2014,,2.4275886143116154,1.0247149091646823,0.11980798159860476,,Materiais Básicos,3
METALURGICA GERDAU S.A.,92.690.783/0001-09,2015,,2.6795423496405766,1.3043505270465316,-0.01671556346915408,,Materiais Básicos,4
METALURGICA GERDAU S.A.,92.690.783/0001-09,2016,,1.9803092529621673,1.344701252203658,0.023669443374180484,,Materiais Básicos,5
METALURGICA GERDAU S.A.,92.690.783/0001-09,2017,,2.3332123295480502,1.157099586318483,0.08625372075051753,,Materiais Básicos,6
METALURGICA GERDAU S.A.,92.690.783/0001-09,2018,,1.9181692206407295,1.0236269459131513,0.12813253650745357,,Materiais Básicos,7
METALURGICA GERDAU S.A.,92.690.783/0001-09,2019,,2.4606055555772444,0.9850969174157966,0.13240353334589514,,Materiais Básicos,8
METALURGICA GERDAU S.A.,92.690.783/0001-09,2020,,2.1604251377629446,0.9851642521021179,0.1741004455106933,,Materiais Básicos,9
METALURGICA GERDAU S.A.,92.690.783/0001-09,2021,,2.3807666567220114,0.7103949741079615,0.29996111689513727,,Materiais Básicos,10
METALURGICA GERDAU S.A.,92.690.783/0001-09,2022,,2.387735970145847,0.581115014382169,0.2498221440730688,,Materiais Básicos,11
MINERVA S.A.,67.620.377/0001-14,2012,,2.1463122910107657,4.789516735228495,0.10718097779145645,,Consumo não Cíclico,1
MINERVA S.A.,67.620.377/0001-14,2013,,2.122448002823836,10.221419748077217,0.09479111954295064,,Consumo não Cíclico,2
MINERVA S.A.,67.620.377/0001-14,2014,,2.1851571870001063,14.033640410110852,0.09343946027252574,,Consumo não Cíclico,3
MINERVA S.A.,67.620.377/0001-14,2015,,1.6477130877053594,-22.716820771945958,0.10462459199917856,,Consumo não Cíclico,4
MINERVA S.A.,67.620.377/0001-14,2016,,2.0132421306369057,16.160916127623466,0.10025765209090994,,Consumo não Cíclico,5
MINERVA S.A.,67.620.377/0001-14,2017,,1.8625342328670993,166.4989799794589,0.09373601935724425,,Consumo não Cíclico,6
MINERVA S.A.,67.620.377/0001-14,2018,,1.35963483400764,-43.58991943250729,0.05527283563540196,,Consumo não Cíclico,7
MINERVA S.A.,67.620.377/0001-14,2019,,1.4693113006396588,-47.98446009756375,0.10080556216628973,,Consumo não Cíclico,8
MINERVA S.A.,67.620.377/0001-14,2020,,1.764682530127452,19.14500066660953,0.10833751066146205,,Consumo não Cíclico,9
MINERVA S.A.,67.620.377/0001-14,2021,,1.90196135317758,29.681105160892848,0.08834311872713733,,Consumo não Cíclico,10
MINERVA S.A.,67.620.377/0001-14,2022,,1.5974333007656702,19.14139172419635,0.09160633872632984,,Consumo não Cíclico,11
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,2012,,,,,,Consumo Cíclico,1
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,2013,,,,,,Consumo Cíclico,2
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,2014,,,,,,Consumo Cíclico,3
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,2015,,,,,,Consumo Cíclico,4
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,2016,,,,,,Consumo Cíclico,5
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,2017,,,,,,Consumo Cíclico,6
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,2018,,3.2857577938977793,5.729893326717936,0.15315135419370726,,Consumo Cíclico,7
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,2019,,1.3533390974782613,5.254007106198184,0.14022356758975413,,Consumo Cíclico,8
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,2020,,5.0945842329819415,0.3114417420893081,0.09800779568781261,,Consumo Cíclico,9
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,2021,,3.26985229205693,0.593162554664485,0.07929323549293027,,Consumo Cíclico,10
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,2022,,2.836429130239942,1.0528717681590147,0.07204208661448461,,Consumo Cíclico,11
MOBLY S.A.,31.553.627/0001-01,2012,,,,,,Consumo Cíclico,1
MOBLY S.A.,31.553.627/0001-01,2013,,,,,,Consumo Cíclico,2
MOBLY S.A.,31.553.627/0001-01,2014,,,,,,Consumo Cíclico,3
MOBLY S.A.,31.553.627/0001-01,2015,,,,,,Consumo Cíclico,4
MOBLY S.A.,31.553.627/0001-01,2016,,,,,,Consumo Cíclico,5
MOBLY S.A.,31.553.627/0001-01,2017,,,,,,Consumo Cíclico,6
MOBLY S.A.,31.553.627/0001-01,2018,,,,,,Consumo Cíclico,7
MOBLY S.A.,31.553.627/0001-01,2019,-0.9510535642680671,0.638579147028394,-37.79115013774105,-0.017378335679764916,-0.013264192404859524,Consumo Cíclico,8
MOBLY S.A.,31.553.627/0001-01,2020,-1.195372208665142,0.8252705434653348,-17.583725406330196,0.006791520547831638,-0.01881634108731491,Consumo Cíclico,9
MOBLY S.A.,31.553.627/0001-01,2021,-2.4774880703204762,3.580910548699714,0.5589961018816457,-0.042954514264802304,-0.03358176450277337,Consumo Cíclico,10
MOBLY S.A.,31.553.627/0001-01,2022,-2.8933780618830824,2.848712345382114,0.6370032253464947,-0.04337117912155703,-0.032669302136315914,Consumo Cíclico,11
MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,2012,0.1888210248596799,1.9607129563350036,3.7003366785924943,0.16560056937974926,0.00265322734114784,Consumo Cíclico,1
MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,2013,0.2010410781737798,2.556684202014821,2.6121925603888334,0.1968099751954345,0.0029505278285746265,Consumo Cíclico,2
MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,2014,0.1505309815323199,2.8906743271847595,2.6400515718023585,0.1911849152675727,0.002237936382728488,Consumo Cíclico,3
MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,2015,0.10358198654368397,3.091708429367039,2.735419501662388,0.20205057394132184,0.001668929069734384,Consumo Cíclico,4
MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,2016,-0.2182765712773007,1.4255486088624305,4.512921752478845,0.0060034902855929505,-0.0031745207987736637,Consumo Cíclico,5
MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,2017,0.02123062978111201,1.3610921374684197,4.326447044185334,0.17590262626925413,0.00028956363626809193,Consumo Cíclico,6
MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,2018,-0.3863691818015809,0.6801276658447409,8.81520768617974,-0.1256889654406045,-0.004297687248542975,Consumo Cíclico,7
MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,2019,-0.18343629719666338,0.9645991233509864,23.842969987702602,0.22843794832808112,-0.0025008822265961492,Consumo Cíclico,8
MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,2020,-0.1611979406920229,2.1155634366282463,1.0776609885707942,-0.1321875468779527,-0.0023827412472733726,Consumo Cíclico,9
MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,2021,0.11384528197933579,1.850514375994983,1.5131740879280213,0.10718752572045516,0.0010842161232815625,Consumo Cíclico,10
MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,2022,0.14050778040919748,2.7812509795317055,1.3932018478369748,0.11573843034694263,0.0012747746966135236,Consumo Cíclico,11
MOVIDA PARTICIPACOES SA,21.314.559/0001-66,2012,,,,,,Consumo Cíclico,1
MOVIDA PARTICIPACOES SA,21.314.559/0001-66,2013,,,,,,Consumo Cíclico,2
MOVIDA PARTICIPACOES SA,21.314.559/0001-66,2014,,0.4202746804222464,1.1867144249574761,0.3030881303619136,,Consumo Cíclico,3
MOVIDA PARTICIPACOES SA,21.314.559/0001-66,2015,,0.6960958923725719,2.2959663381116666,0.2088706899535394,,Consumo Cíclico,4
MOVIDA PARTICIPACOES SA,21.314.559/0001-66,2016,,0.37759684744857064,2.8651264608286633,0.13903009750789677,,Consumo Cíclico,5
MOVIDA PARTICIPACOES SA,21.314.559/0001-66,2017,,0.7187489362702898,2.1182637526851593,0.13243486685281058,,Consumo Cíclico,6
MOVIDA PARTICIPACOES SA,21.314.559/0001-66,2018,,0.8740383509213387,2.130075679299174,0.18976529967907496,,Consumo Cíclico,7
MOVIDA PARTICIPACOES SA,21.314.559/0001-66,2019,,0.8704122884067413,2.1476836800015993,0.19373943573118557,,Consumo Cíclico,8
MOVIDA PARTICIPACOES SA,21.314.559/0001-66,2020,,0.972211012337046,2.6048243085115406,0.17555337372734506,,Consumo Cíclico,9
MOVIDA PARTICIPACOES SA,21.314.559/0001-66,2021,,2.4384133261071876,5.611672439284001,0.39061208714735696,,Consumo Cíclico,10
MOVIDA PARTICIPACOES SA,21.314.559/0001-66,2022,,1.601121161948743,8.480637544998832,0.36999586147083513,,Consumo Cíclico,11
MPM CORPÓREOS S.A.,26.659.061/0001-59,2012,,,,,,Consumo Cíclico,1
MPM CORPÓREOS S.A.,26.659.061/0001-59,2013,,,,,,Consumo Cíclico,2
MPM CORPÓREOS S.A.,26.659.061/0001-59,2014,,,,,,Consumo Cíclico,3
MPM CORPÓREOS S.A.,26.659.061/0001-59,2015,,,,,,Consumo Cíclico,4
MPM CORPÓREOS S.A.,26.659.061/0001-59,2016,,,,,,Consumo Cíclico,5
MPM CORPÓREOS S.A.,26.659.061/0001-59,2017,,,,,,Consumo Cíclico,6
MPM CORPÓREOS S.A.,26.659.061/0001-59,2018,,,,,,Consumo Cíclico,7
MPM CORPÓREOS S.A.,26.659.061/0001-59,2019,,1.0698710066419472,4.041948579161028,0.33627653085647663,,Consumo Cíclico,8
MPM CORPÓREOS S.A.,26.659.061/0001-59,2020,,1.3004242536851232,3.1877097375591568,0.2408005993381988,,Consumo Cíclico,9
MPM CORPÓREOS S.A.,26.659.061/0001-59,2021,,1.118584256820227,2.0741353214477463,0.4108671151463392,,Consumo Cíclico,10
MPM CORPÓREOS S.A.,26.659.061/0001-59,2022,,1.74011566193203,1.6240275135900186,0.2013778040076557,,Consumo Cíclico,11
MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,2012,,1.8960886539587143,1.717420589617397,0.15693578237575556,,Consumo Cíclico,1
MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,2013,,2.292605126947443,1.3362003481926055,0.13038390867791314,,Consumo Cíclico,2
MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,2014,,2.0732336202617883,1.314865144220378,0.1767788571216991,,Consumo Cíclico,3
MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,2015,,2.235590927836133,1.2559595063083764,0.1123996911215069,,Consumo Cíclico,4
MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,2016,,2.4347503162231448,1.2670422936183572,0.1168273183011069,,Consumo Cíclico,5
MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,2017,,2.5586471301361855,1.5113327805301977,0.15036047066653668,,Consumo Cíclico,6
MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,2018,,2.9763366099347546,1.797548550789749,0.14866428184561897,,Consumo Cíclico,7
MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,2019,,2.780055977768544,1.8747170807015126,0.13670360033039824,,Consumo Cíclico,8
MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,2020,,2.368513555745462,1.9930832029045908,0.12389730979021747,,Consumo Cíclico,9
MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,2021,,2.3765523701456477,2.091357494326571,0.17704523134090916,,Consumo Cíclico,10
